date,ending_value,cf_value,hpr
2018-09-17,1460.0,0.0,0.0
2018-10-03,1152.6399993896484,511.28000000000003,-0.2105205483632545
2018-10-16,1623.7999877929688,518.6999999999999,-0.024111743119498708
2018-11-07,2277.1199340820312,420.0,0.06283311414518944
2018-12-12,2722.8900537490845,0.0,0.009554680658212522
2019-03-15,3528.7798957824707,-975.0,0.29596855771821384
2020-03-25,1881.320008277893,570.0,-0.263319438223762
2020-03-25,1881.320008277893,375.0,-0.2325277801654455
2020-07-27,3448.689956665039,1430.4,0.5284578180455914
